archived_url,article_url,id,language,media_name,media_url,publish_date,title,url
https://web.archive.org/web/20240204012911/https://www.enca.com/business/shipper-cma-cgm-suspends-red-sea-transit-again,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL2J1c2luZXNzL3NoaXBwZXItY21hLWNnbS1zdXNwZW5kcy1yZWQtc2VhLXRyYW5zaXQtYWdhaW4~,20240204012911,en,enca.com,http://enca.com,2024-02-03 00:00:00,Shipper CMA CGM suspends Red Sea transit again,https://www.enca.com/business/shipper-cma-cgm-suspends-red-sea-transit-again
https://web.archive.org/web/20231217010424/https://www.enca.com/business/shipping-firms-suspend-red-sea-traffic-after-yemen-rebel-strikes,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL2J1c2luZXNzL3NoaXBwaW5nLWZpcm1zLXN1c3BlbmQtcmVkLXNlYS10cmFmZmljLWFmdGVyLXllbWVuLXJlYmVsLXN0cmlrZXM~,20231217010424,en,enca.com,http://enca.com,2023-12-16 00:00:00,Shipping firms suspend Red Sea traffic after Yemen rebel strikes,https://www.enca.com/business/shipping-firms-suspend-red-sea-traffic-after-yemen-rebel-strikes
https://web.archive.org/web/20240224021102/https://www.enca.com/business/shipping-insurance-rates-soar-red-sea-missile-attacks,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL2J1c2luZXNzL3NoaXBwaW5nLWluc3VyYW5jZS1yYXRlcy1zb2FyLXJlZC1zZWEtbWlzc2lsZS1hdHRhY2tz,20240224021102,en,enca.com,http://enca.com,2024-02-23 00:00:00,Shipping insurance rates soar on Red Sea missile attacks,https://www.enca.com/business/shipping-insurance-rates-soar-red-sea-missile-attacks
https://web.archive.org/web/20231202081858/https://www.enca.com/business/tesla-cybertruck-set-debut,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL2J1c2luZXNzL3Rlc2xhLWN5YmVydHJ1Y2stc2V0LWRlYnV0,20231202081858,en,enca.com,http://enca.com,2023-11-30 00:00:00,Tesla Cybertruck set for debut,https://www.enca.com/business/tesla-cybertruck-set-debut
https://web.archive.org/web/20231120030328/https://www.enca.com/business/under-fire-undermanned-israels-wartime-economy-soldiers,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL2J1c2luZXNzL3VuZGVyLWZpcmUtdW5kZXJtYW5uZWQtaXNyYWVscy13YXJ0aW1lLWVjb25vbXktc29sZGllcnM~,20231120030328,en,enca.com,http://enca.com,2023-11-19 00:00:00,Israel's wartime economy soldiers on,https://www.enca.com/business/under-fire-undermanned-israels-wartime-economy-soldiers
https://web.archive.org/web/20240212014507/https://www.enca.com/business/uns-imo-working-tirelessly-solve-red-cea-crisis-head,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL2J1c2luZXNzL3Vucy1pbW8td29ya2luZy10aXJlbGVzc2x5LXNvbHZlLXJlZC1jZWEtY3Jpc2lzLWhlYWQ~,20240212014507,en,enca.com,http://enca.com,2024-02-11 00:00:00,UN's IMO working 'tirelessly' to solve Red Cea crisis: head,https://www.enca.com/business/uns-imo-working-tirelessly-solve-red-cea-crisis-head
https://web.archive.org/web/20240119014625/https://www.enca.com/business/west-bank-economy-tatters-gaza-war-rages,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL2J1c2luZXNzL3dlc3QtYmFuay1lY29ub215LXRhdHRlcnMtZ2F6YS13YXItcmFnZXM~,20240119014625,en,enca.com,http://enca.com,2024-01-18 00:00:00,West Bank economy in tatters as Gaza war rages,https://www.enca.com/business/west-bank-economy-tatters-gaza-war-rages
https://web.archive.org/web/20231027034653/https://www.enca.com/business/year-after-musks-twitter-takeover-x-remains-mired-turmoil,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL2J1c2luZXNzL3llYXItYWZ0ZXItbXVza3MtdHdpdHRlci10YWtlb3Zlci14LXJlbWFpbnMtbWlyZWQtdHVybW9pbA~~,20231027034653,en,enca.com,http://enca.com,2023-10-26 00:00:00,"A year after Musk's Twitter takeover, X remains mired in turmoil",https://www.enca.com/business/year-after-musks-twitter-takeover-x-remains-mired-turmoil
https://web.archive.org/web/20240111023540/https://www.enca.com/icj-hold-first-hearing-sas-genocide-case-against-israel,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL2ljai1ob2xkLWZpcnN0LWhlYXJpbmctc2FzLWdlbm9jaWRlLWNhc2UtYWdhaW5zdC1pc3JhZWw~,20240111023540,en,enca.com,http://enca.com,2024-01-10 00:00:00,ICJ to hold first hearing in SA's genocide case against Israel,https://www.enca.com/icj-hold-first-hearing-sas-genocide-case-against-israel
https://web.archive.org/web/20231204020919/https://www.enca.com/lifestyle-news/climate-and-gaza-crises-share-spotlight-world-leaders-attend-cop28,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL2xpZmVzdHlsZS1uZXdzL2NsaW1hdGUtYW5kLWdhemEtY3Jpc2VzLXNoYXJlLXNwb3RsaWdodC13b3JsZC1sZWFkZXJzLWF0dGVuZC1jb3AyOA~~,20231204020919,en,enca.com,http://enca.com,2023-12-01 00:00:00,Climate and Gaza crises share spotlight as world leaders attend COP28,https://www.enca.com/lifestyle-news/climate-and-gaza-crises-share-spotlight-world-leaders-attend-cop28
